seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	42983398	42983399	2	*	X1641	144165	42852140	42983572	131433	-	0	inside	172	PRICKLE1
chr1	243418442	243418483	42	*	X1643	10806	243419307	243663393	244087	+	823	upstream	823	SDCCAG8
chr1	243418442	243418483	42	*	X1643	9859	243287730	243418708	130979	-	0	inside	224	CEP170
chr12	44152454	44152473	20	*	X1644	51135	44152747	44183346	30600	+	273	upstream	273	IRAK4
chr12	44152454	44152473	20	*	X1644	83448	44122410	44152620	30211	-	0	inside	146	PUS7L
chr12	44152486	44152506	21	*	X1645	51135	44152747	44183346	30600	+	240	upstream	240	IRAK4
chr12	44152486	44152506	21	*	X1645	83448	44122410	44152620	30211	-	0	inside	113	PUS7L
chr12	44199987	44200026	40	*	X1646	5756	44187526	44200178	12653	-	0	inside	151	TWF1
chr12	44230047	44230093	47	*	X1647	84216	44229962	44783541	553580	+	0	inside	84	TMEM117
chr12	44230188	44230223	36	*	X1648	84216	44229962	44783541	553580	+	0	inside	225	TMEM117
chr12	4430350	4430404	55	*	X1649	57103	4430359	4469190	38832	+	0	overlapStart	0	TIGAR
chr1	244614997	244615188	192	*	X1650	159	244571794	244615436	43643	-	0	inside	247	ADSS2
chr1	244816416	244816707	292	*	X1651	51029	244816352	244872334	55983	+	0	inside	63	DESI2
chr1	244998072	244998154	83	*	X1652	116228	244998639	245008359	9721	+	484	upstream	484	COX20
chr1	244998181	244998512	332	*	X1653	116228	244998639	245008359	9721	+	126	upstream	126	COX20
chr1	244998562	244998738	177	*	X1654	116228	244998639	245008359	9721	+	0	overlapStart	0	COX20
chr1	245027608	245027940	333	*	X1658	3192	245013602	245027827	14226	-	0	overlapStart	0	HNRNPU
chr1	245027979	245028084	106	*	X1659	3192	245013602	245027827	14226	-	151	upstream	151	HNRNPU
chr12	45609649	45609990	342	*	X1661	196527	45609770	45834187	224418	+	0	overlapStart	0	ANO6
chr12	45609649	45609990	342	*	X1661	51054	45566817	45609789	42973	-	0	overlapStart	0	PLEKHA8P1
chr12	46121208	46121446	239	*	X1663	400027	46119503	46121704	2202	-	0	inside	257	LINC00938
chr12	46121543	46121594	52	*	X1664	400027	46119503	46121704	2202	-	0	inside	109	LINC00938
chr12	46122836	46122875	40	*	X1665	196528	46123620	46301819	178200	+	744	upstream	744	ARID2
chr12	46122836	46122875	40	*	X1665	400027	46119503	46121704	2202	-	1131	upstream	1131	LINC00938
chr12	46122904	46122925	22	*	X1666	196528	46123620	46301819	178200	+	694	upstream	694	ARID2
chr12	46122904	46122925	22	*	X1666	400027	46119503	46121704	2202	-	1199	upstream	1199	LINC00938
chr12	4647517	4648051	535	*	X1667	10635	4647950	4669213	21264	+	0	overlapStart	0	RAD51AP1
chr12	4647517	4648051	535	*	X1667	57102	4596901	4647637	50737	-	0	overlapStart	0	C12orf4
chr1	246729727	246729737	11	*	X1670	163882	246729639	246831884	102246	+	0	inside	87	CNST
chr1	246729727	246729737	11	*	X1670	64216	246703863	246729565	25703	-	161	upstream	161	TFB2M
chr1	246729751	246729923	173	*	X1671	163882	246729639	246831884	102246	+	0	inside	111	CNST
chr1	246729751	246729923	173	*	X1671	64216	246703863	246729565	25703	-	185	upstream	185	TFB2M
chr12	46766383	46766605	223	*	X1676	54407	46751971	46766645	14675	-	0	inside	39	SLC38A2
chr1	247094945	247095359	415	*	X1680	25909	247002402	247094726	92325	-	218	upstream	218	AHCTF1
chr1	247170910	247171130	221	*	X1681	57116	247108849	247171395	62547	-	0	inside	264	ZNF695
chr12	4758130	4758432	303	*	X1682	10566	4724676	4758213	33538	-	0	overlapStart	0	AKAP3
chr12	4758130	4758432	303	*	X1682	4704	4758264	4796720	38457	+	0	overlapStart	0	NDUFA9
chr12	48099624	48099811	188	*	X1683	79657	48055715	48099844	44130	-	0	inside	32	RPAP3
chr12	48099913	48099926	14	*	X1684	79657	48055715	48099844	44130	-	68	upstream	68	RPAP3
chr12	48213846	48214133	288	*	X1685	51564	48176507	48213763	37257	-	82	upstream	82	HDAC7
chr12	48214147	48214280	134	*	X1686	51564	48176507	48213763	37257	-	383	upstream	383	HDAC7
chr12	48499690	48500263	574	*	X1687	29843	48436681	48500091	63411	-	0	overlapStart	0	SENP1
chr12	48499690	48500263	574	*	X1687	5213	48499656	48540187	40532	+	0	inside	33	PFKM
chr12	49075626	49075744	119	*	X1688	54934	49046995	49076035	29041	-	0	inside	290	KANSL2
chr12	49075837	49076039	203	*	X1689	54934	49046995	49076035	29041	-	0	overlapStart	0	KANSL2
chr12	49110552	49110719	168	*	X1690	904	49082241	49110781	28541	-	0	inside	61	CCNT1
chr12	49110824	49110876	53	*	X1691	904	49082241	49110781	28541	-	42	upstream	42	CCNT1
chr1	249132644	249132996	353	*	X1692	79894	249132530	249143714	11185	+	0	inside	113	ZNF672
chr1	249200293	249200716	424	*	X1694	267002	249200442	249213345	12904	+	0	overlapStart	0	PGBD2
chr12	49245791	49246064	274	*	X1695	9416	49223539	49245957	22419	-	0	overlapStart	0	DDX23
chr12	49351100	49351176	77	*	X1696	377	49329992	49351252	21261	-	0	inside	75	ARF3
chr12	49412391	49412524	134	*	X1697	5571	49396055	49412629	16575	-	0	inside	104	PRKAG1
chr12	49525034	49525167	134	*	X1700	10376	49521567	49525304	3738	-	0	inside	136	TUBA1B
chr1	24969273	24969352	80	*	X1702	10250	24969594	24999772	30179	+	241	upstream	241	SRRM1
chr1	24969377	24969491	115	*	X1703	10250	24969594	24999772	30179	+	102	upstream	102	SRRM1
chr1	24969542	24969563	22	*	X1704	10250	24969594	24999772	30179	+	30	upstream	30	SRRM1
chr1	24969650	24969656	7	*	X1705	10250	24969594	24999772	30179	+	0	inside	55	SRRM1
chr1	24969732	24969738	7	*	X1706	10250	24969594	24999772	30179	+	0	inside	137	SRRM1
chr1	24969758	24969901	144	*	X1707	10250	24969594	24999772	30179	+	0	inside	163	SRRM1
chr12	49760811	49761060	250	*	X1711	65244	49760688	49921207	160520	+	0	inside	122	SPATS2
chr12	498366	498676	311	*	X1712	5927	389223	498620	109398	-	0	overlapStart	0	KDM5A
chr12	498366	498676	311	*	X1712	84318	498516	551806	53291	+	0	overlapStart	0	CCDC77
chr12	49961792	49961973	182	*	X1713	10445	49952086	49961911	9826	-	0	overlapStart	0	MCRS1
chr12	50221559	50221573	15	*	X1714	100286844	50222326	50234937	12612	+	752	upstream	752	BCDIN3D-AS1
chr12	50236783	50236973	191	*	X1715	144233	50229826	50236912	7087	-	0	overlapStart	0	BCDIN3D
chr12	50419115	50419210	96	*	X1716	29127	50382945	50419307	36363	-	0	inside	96	RACGAP1
chr12	50419235	50419263	29	*	X1717	29127	50382945	50419307	36363	-	0	inside	43	RACGAP1
chr12	50478831	50478845	15	*	X1718	6602	50478983	50494494	15512	+	137	upstream	137	SMARCD1
chr12	50794795	50794968	174	*	X1719	113251	50794592	50873788	79197	+	0	inside	202	LARP4
chr12	50898803	50899046	244	*	X1720	57609	50898768	51142450	243683	+	0	inside	34	DIP2B
chr12	51157547	51157774	228	*	X1722	466	51157789	51214943	57155	+	14	upstream	14	ATF1
chr12	51476985	51477291	307	*	X1726	81566	51454988	51477454	22467	-	0	inside	162	CSRNP2
chr12	52463321	52463844	524	*	X1729	60673	52463758	52471279	7522	+	0	overlapStart	0	ATG101
chr12	52463861	52463889	29	*	X1730	60673	52463758	52471279	7522	+	0	inside	102	ATG101
chr12	53342899	53343041	143	*	X1732	3875	53342655	53346685	4031	+	0	inside	243	KRT18
chr12	53343496	53343623	128	*	X1733	3856	53290971	53343650	52680	-	0	inside	26	KRT8
chr12	53343649	53343691	43	*	X1734	3856	53290971	53343650	52680	-	0	overlapStart	0	KRT8
chr12	53400255	53400296	42	*	X1735	1975	53400062	53435993	35932	+	0	inside	192	EIF4B
chr12	53400333	53400435	103	*	X1736	1975	53400062	53435993	35932	+	0	inside	270	EIF4B
chr12	53574489	53574522	34	*	X1739	283337	53574535	53584654	10120	+	12	upstream	12	ZNF740
chr12	53574844	53574960	117	*	X1740	51380	53551447	53575135	23689	-	0	inside	174	CSAD
chr12	53575148	53575158	11	*	X1741	51380	53551447	53575135	23689	-	12	upstream	12	CSAD
chr12	53575184	53575218	35	*	X1742	51380	53551447	53575135	23689	-	48	upstream	48	CSAD
chr12	53662342	53662358	17	*	X1743	9700	53662083	53687427	25345	+	0	inside	258	ESPL1
chr12	53689297	53689343	47	*	X1744	5204	53689235	53693234	4000	+	0	inside	61	PFDN5
chr12	53693717	53693801	85	*	X1745	60314	53693470	53700965	7496	+	0	inside	246	MYG1
chr12	53715334	53715470	137	*	X1746	8086	53701240	53715412	14173	-	0	overlapStart	0	AAAS
chr12	53715491	53715514	24	*	X1747	8086	53701240	53715412	14173	-	78	upstream	78	AAAS
chr12	53894975	53895392	418	*	X1751	6895	53894705	53900215	5511	+	0	inside	269	TARBP2
chr12	53894975	53895392	418	*	X1751	7786	53874276	53893444	19169	-	1530	upstream	1530	MAP3K12
chr12	54020018	54020070	53	*	X1752	11016	53901640	54020199	118560	-	0	inside	128	ATF7
chr12	54674596	54674614	19	*	X1755	23468	54624731	54673915	49185	-	680	upstream	680	CBX5
chr12	54674596	54674614	19	*	X1755	3178	54674488	54680872	6385	+	0	inside	107	HNRNPA1
chr12	54674752	54674939	188	*	X1756	23468	54624731	54673915	49185	-	836	upstream	836	CBX5
chr12	54674752	54674939	188	*	X1756	3178	54674488	54680872	6385	+	0	inside	263	HNRNPA1
chr12	56109841	56110048	208	*	X1758	100528022	56109818	56118526	8709	+	0	inside	22	BLOC1S1-RDH5
chr12	56109841	56110048	208	*	X1758	2647	56109818	56113871	4054	+	0	inside	22	BLOC1S1
chr12	56110076	56110109	34	*	X1759	100528022	56109818	56118526	8709	+	0	inside	257	BLOC1S1-RDH5
chr12	56110076	56110109	34	*	X1759	2647	56109818	56113871	4054	+	0	inside	257	BLOC1S1
chr12	56137255	56137593	339	*	X1760	10220	56137064	56146665	9602	+	0	inside	190	GDF11
chr12	56360912	56360933	22	*	X1761	6490	56347889	56360496	12608	-	415	upstream	415	PMEL
chr12	56435609	56436060	452	*	X1764	6231	56435686	56438007	2322	+	0	overlapStart	0	RPS26
chr12	56510349	56510573	225	*	X1766	6171	56510374	56511616	1243	+	0	overlapStart	0	RPL41
chr12	56510349	56510573	225	*	X1766	84872	56512030	56516278	4249	+	1456	upstream	1456	ZC3H10
chr12	56512060	56512104	45	*	X1767	84872	56512030	56516278	4249	+	0	inside	29	ZC3H10
chr12	56512129	56512146	18	*	X1768	84872	56512030	56516278	4249	+	0	inside	98	ZC3H10
chr12	56522063	56522180	118	*	X1769	23344	56521986	56538460	16475	+	0	inside	76	ESYT1
chr12	56546156	56546168	13	*	X1771	140465	56546204	56551771	5568	+	35	upstream	35	MYL6B
chr12	56546205	56546280	76	*	X1772	140465	56546204	56551771	5568	+	0	inside	0	MYL6B
chr12	56584013	56584118	106	*	X1774	6601	56555636	56583351	27716	-	661	upstream	661	SMARCC2
chr1	25664858	25664965	108	*	X1775	23585	25664789	25688852	24064	+	0	inside	68	TMEM50A
chr1	25664858	25664965	108	*	X1775	57035	25568740	25664656	95917	-	201	upstream	201	RSRP1
chr12	56651898	56652063	166	*	X1776	283373	56631591	56652143	20553	-	0	inside	79	ANKRD52
chr12	56843001	56843207	207	*	X1777	8914	56810157	56843200	33044	-	0	overlapStart	0	TIMELESS
chr12	56862326	56862380	55	*	X1778	283377	56862301	56864767	2467	+	0	inside	24	SPRYD4
chr12	57039621	57039712	92	*	X1779	26789	57038811	57038885	75	-	735	upstream	735	SNORD59A
chr12	57039621	57039712	92	*	X1779	506	57031959	57039852	7894	-	0	inside	139	ATP5F1B
chr12	57081921	57082000	80	*	X1780	10728	57057125	57082078	24954	-	0	inside	77	PTGES3
chr12	57082060	57082083	24	*	X1781	10728	57057125	57082078	24954	-	0	overlapStart	0	PTGES3
chr12	57118963	57119236	274	*	X1782	4666	57106211	57119326	13116	-	0	inside	89	NACA
chr12	57482357	57482367	11	*	X1783	4665	57482677	57489259	6583	+	309	upstream	309	NAB2
chr12	57482476	57482558	83	*	X1784	4665	57482677	57489259	6583	+	118	upstream	118	NAB2
chr1	25756562	25756629	68	*	X1786	55219	25757388	25826698	69311	+	758	upstream	758	MACO1
chr1	25756562	25756629	68	*	X1786	6006	25688740	25756683	67944	-	0	inside	53	RHCE
chr1	25756643	25756710	68	*	X1787	55219	25757388	25826698	69311	+	677	upstream	677	MACO1
chr1	25756643	25756710	68	*	X1787	6006	25688740	25756683	67944	-	0	overlapStart	0	RHCE
chr1	25756772	25756790	19	*	X1788	55219	25757388	25826698	69311	+	597	upstream	597	MACO1
chr1	25756772	25756790	19	*	X1788	6006	25688740	25756683	67944	-	88	upstream	88	RHCE
chr1	25756874	25756921	48	*	X1789	55219	25757388	25826698	69311	+	466	upstream	466	MACO1
chr1	25756874	25756921	48	*	X1789	6006	25688740	25756683	67944	-	190	upstream	190	RHCE
chr12	57623366	57623533	168	*	X1790	6472	57623356	57628718	5363	+	0	inside	9	SHMT2
chr12	57623591	57623723	133	*	X1791	6472	57623356	57628718	5363	+	0	inside	234	SHMT2
chr12	57914186	57914200	15	*	X1792	1649	57910371	57914300	3930	-	0	inside	99	DDIT3
chr12	57984977	57985038	62	*	X1793	79837	57984942	57997211	12270	+	0	inside	34	PIP4K2C
chr12	58146072	58146208	137	*	X1794	1019	58141510	58146230	4721	-	0	inside	21	CDK4
chr12	58165758	58165793	36	*	X1795	25895	58166383	58176324	9942	+	589	upstream	589	EEF1AKMT3
chr12	58165758	58165793	36	*	X1795	4234	58162351	58165914	3564	-	0	inside	120	METTL1
chr12	58165852	58165963	112	*	X1796	25895	58166383	58176324	9942	+	419	upstream	419	EEF1AKMT3
chr12	58165852	58165963	112	*	X1796	4234	58162351	58165914	3564	-	0	overlapStart	0	METTL1
chr12	58176530	58176763	234	*	X1797	10102	58176528	58196639	20112	+	0	inside	1	TSFM
chr1	26146285	26146524	240	*	X1799	56181	26146397	26159433	13037	+	0	overlapStart	0	MTFR1L
chr1	26185752	26185946	195	*	X1800	79000	26160497	26185848	25352	-	0	overlapStart	0	AUNIP
chr1	26232784	26232895	112	*	X1803	100500808	26232853	26232945	93	-	0	overlapEnd	49	MIR3917
chr12	62653817	62654025	209	*	X1804	338811	62102029	62653925	551897	-	0	overlapStart	0	TAFA2
chr12	62653817	62654025	209	*	X1804	9958	62654121	62803501	149381	+	95	upstream	95	USP15
chr12	62654218	62654231	14	*	X1805	338811	62102029	62653925	551897	-	292	upstream	292	TAFA2
chr12	62654218	62654231	14	*	X1805	9958	62654121	62803501	149381	+	0	inside	96	USP15
chr12	62860686	62860740	55	*	X1806	23041	62860597	62991363	130767	+	0	inside	88	MON2
chr12	62996481	62996818	338	*	X1807	406891	62997466	62997549	84	+	647	upstream	647	MIRLET7I
chr12	62996834	62997132	299	*	X1808	283416	62995531	62997214	1684	-	0	inside	81	LINC01465
chr12	62996834	62997132	299	*	X1808	406891	62997466	62997549	84	+	333	upstream	333	MIRLET7I
chr12	62997218	62997259	42	*	X1809	283416	62995531	62997214	1684	-	3	upstream	3	LINC01465
chr12	62997218	62997259	42	*	X1809	406891	62997466	62997549	84	+	206	upstream	206	MIRLET7I
chr12	6309590	6309648	59	*	X1810	928	6309482	6347437	37956	+	0	inside	107	CD9
chr1	26324504	26324606	103	*	X1811	5051	26286258	26324648	38391	-	0	inside	41	PAFAH2
chr12	63328743	63328935	193	*	X1812	57460	63037763	63328665	290903	-	77	upstream	77	PPM1H
chr12	63328953	63328975	23	*	X1813	57460	63037763	63328665	290903	-	287	upstream	287	PPM1H
chr12	64173664	64174058	395	*	X1814	10329	64173583	64203338	29756	+	0	inside	80	RXYLT1
chr12	64237719	64237776	58	*	X1815	57522	64238541	64541613	303073	+	764	upstream	764	SRGAP1
chr12	64615941	64616191	251	*	X1816	144577	64586419	64616076	29658	-	0	overlapStart	0	KICS2
chr12	64798272	64798320	49	*	X1817	11260	64798153	64842463	44311	+	0	inside	118	XPOT
chr12	64798451	64798470	20	*	X1818	11260	64798153	64842463	44311	+	0	inside	297	XPOT
chr12	64845617	64846092	476	*	X1820	29110	64845840	64895899	50060	+	0	overlapStart	0	TBK1
chr1	26496382	26496466	85	*	X1821	51042	26496388	26497364	977	+	0	overlapStart	0	ZNF593
chr12	65153196	65153223	28	*	X1823	2799	65107222	65153226	46005	-	0	inside	2	GNS
chr12	6579709	6579871	163	*	X1824	6843	6571404	6579843	8440	-	0	overlapStart	0	VAMP1
chr12	6602331	6602444	114	*	X1825	51258	6601316	6602471	1156	-	0	inside	26	MRPL51
chr12	6602331	6602444	114	*	X1825	9918	6603298	6641132	37835	+	853	upstream	853	NCAPD2
chr12	6602519	6602586	68	*	X1826	51258	6601316	6602471	1156	-	47	upstream	47	MRPL51
chr12	6602519	6602586	68	*	X1826	9918	6603298	6641132	37835	+	711	upstream	711	NCAPD2
chr12	6642530	6642554	25	*	X1827	2597	6643585	6647537	3953	+	1030	upstream	1030	GAPDH
chr12	6642584	6642717	134	*	X1828	2597	6643585	6647537	3953	+	867	upstream	867	GAPDH
chr12	6643686	6644030	345	*	X1829	2597	6643585	6647537	3953	+	0	inside	100	GAPDH
chr12	66563585	66563599	15	*	X1833	51643	66530717	66563807	33091	-	0	inside	207	TMBIM4
chr12	66563585	66563599	15	*	X1833	84298	66516849	66563807	46959	-	0	inside	207	LLPH
chr12	66563627	66563830	204	*	X1834	51643	66530717	66563807	33091	-	0	overlapStart	0	TMBIM4
chr12	66563627	66563830	204	*	X1834	84298	66516849	66563807	46959	-	0	overlapStart	0	LLPH
chr12	6677435	6677585	151	*	X1835	4839	6666036	6677498	11463	-	0	overlapStart	0	NOP2
chr1	26758689	26758700	12	*	X1836	79947	26758773	26797795	39023	+	72	upstream	72	DHDDS
chr1	26758814	26758883	70	*	X1837	79947	26758773	26797795	39023	+	0	inside	40	DHDDS
chr12	6772269	6772280	12	*	X1839	51147	6759704	6772308	12605	-	0	inside	27	ING4
chr12	6798152	6798583	432	*	X1840	171017	6775643	6798738	23096	-	0	inside	154	ZNF384
chr12	68042552	68042644	93	*	X1842	8445	68042512	68056444	13933	+	0	inside	39	DYRK2
chr12	6833348	6833478	131	*	X1844	50813	6833150	6841041	7892	+	0	inside	197	COPS7A
chr12	6876293	6876360	68	*	X1846	8079	6857158	6876641	19484	-	0	inside	280	MLF2
chr12	69004485	69004531	47	*	X1847	5908	69004619	69054385	49767	+	87	upstream	87	RAP1B
chr12	69004657	69004848	192	*	X1848	5908	69004619	69054385	49767	+	0	inside	37	RAP1B
chr12	69080534	69080922	389	*	X1849	100507250	69068151	69080639	12489	-	0	overlapStart	0	LOC100507250
chr12	69080534	69080922	389	*	X1849	57122	69080731	69136473	55743	+	0	overlapStart	0	NUP107
chr12	69139830	69140188	359	*	X1850	55508	69139936	69159853	19918	+	0	overlapStart	0	SLC35E3
chr12	69201945	69202041	97	*	X1851	4193	69201971	69239320	37350	+	0	overlapStart	0	MDM2
chr12	6961505	6961613	109	*	X1853	8078	6961285	6975795	14511	+	0	inside	219	USP5
chr12	6961505	6961613	109	*	X1853	83461	6953963	6960456	6494	-	1048	upstream	1048	CDCA3
chr12	69633412	69633510	99	*	X1854	11052	69633317	69668138	34822	+	0	inside	94	CPSF6
chr12	69753599	69753620	22	*	X1855	8089	69753532	69784576	31045	+	0	inside	66	YEATS4
chr12	6976657	6976846	190	*	X1856	7167	6976584	6980110	3527	+	0	inside	72	TPI1
chr12	69864108	69864291	184	*	X1860	10818	69864129	69973562	109434	+	0	overlapStart	0	FRS2
chr12	69979304	69979559	256	*	X1861	100500903	69978502	69978603	102	-	700	upstream	700	MIR3913-1
chr12	69979304	69979559	256	*	X1861	10576	69979208	69995357	16150	+	0	inside	95	CCT2
chr12	70132790	70132813	24	*	X1863	117177	70132631	70216984	84354	+	0	inside	158	RAB3IP
chr12	70132829	70132853	25	*	X1864	117177	70132631	70216984	84354	+	0	inside	197	RAB3IP
chr1	27021918	27022327	410	*	X1867	8289	27022522	27108601	86080	+	194	upstream	194	ARID1A
chr12	7023763	7024043	281	*	X1868	2026	7023614	7032859	9246	+	0	inside	148	ENO2
chr12	70636904	70636943	40	*	X1874	4848	70636774	70748773	112000	+	0	inside	129	CNOT2
chr12	70636977	70637271	295	*	X1875	4848	70636774	70748773	112000	+	0	inside	202	CNOT2
chr12	7072403	7072445	43	*	X1876	406933	7073260	7073354	95	+	814	upstream	814	MIR141
chr12	7072403	7072445	43	*	X1876	406985	7072862	7072929	68	+	416	upstream	416	MIR200C
chr12	7079639	7079915	277	*	X1880	10436	7079944	7105520	25577	+	28	upstream	28	EMG1
chr12	7079639	7079915	277	*	X1880	11331	7074515	7079916	5402	-	0	inside	0	PHB2
chr12	7080042	7080128	87	*	X1881	10436	7079944	7105520	25577	+	0	inside	97	EMG1
chr12	7080042	7080128	87	*	X1881	11331	7074515	7079916	5402	-	125	upstream	125	PHB2
chr1	27114244	27114462	219	*	X1882	55650	27114454	27124894	10441	+	0	overlapStart	0	PIGV
chr12	72057509	72057636	128	*	X1883	196441	72003379	72057749	54371	-	0	inside	112	ZFC3H1
chr12	72057509	72057636	128	*	X1883	83591	72057677	72074428	16752	+	40	upstream	40	THAP2
chr12	72079852	72079872	21	*	X1884	55266	72079878	72097839	17962	+	5	upstream	5	TMEM19
chr12	72079943	72080160	218	*	X1885	55266	72079878	72097839	17962	+	0	inside	64	TMEM19
chr1	27216532	27216575	44	*	X1886	54707	27205873	27216869	10997	-	0	inside	293	GPN2
chr1	27216721	27216735	15	*	X1887	54707	27205873	27216869	10997	-	0	inside	133	GPN2
chr12	72233308	72233691	384	*	X1888	64786	72233487	72320629	87143	+	0	overlapStart	0	TBC1D15
chr1	27248324	27248349	26	*	X1889	10726	27248213	27273362	25150	+	0	inside	110	NUDC
chr12	7261112	7261130	19	*	X1890	283314	7260904	7274447	13544	+	0	inside	207	C1RL-AS1
chr12	7261183	7261197	15	*	X1891	283314	7260904	7274447	13544	+	0	inside	278	C1RL-AS1
chr1	27320195	27320338	144	*	X1892	388610	27320195	27327377	7183	+	0	inside	0	TRNP1
chr1	27481453	27481528	76	*	X1893	6548	27425300	27481621	56322	-	0	inside	92	SLC9A1
chr12	74931576	74931810	235	*	X1894	552889	74931551	74935232	3682	+	0	inside	24	ATXN7L3B
